# Domain file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\domain.pddl
# Problem file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\Car\problem.pddl
# Constants.TIMEOUT,1800
# Constants.DELTA_T,10.0
# Constants.TIME_HORIZON,3000
# Constants.DEPTH_LIMIT,3000
# Constants.METRIC_MINIMIZE,True

timestamp,nodes_expanded,max_depth,queue_size,min_metric,max_metric,tracked_goals
141.4,822015,2622,104873,inf,inf,0
142.4,828259,2622,105117,inf,inf,0
143.4,834388,2622,105445,inf,inf,0
144.4,841312,2622,105640,inf,inf,0
145.4,847251,2622,105907,inf,inf,0
146.41,852184,2622,106440,inf,inf,0
147.41,858506,2622,106631,inf,inf,0
148.41,865624,2622,106919,inf,inf,0
149.41,870491,2622,107464,inf,inf,0
150.41,875681,2622,108159,inf,inf,0
151.41,880211,2622,108891,inf,inf,0
152.41,885911,2622,109587,inf,inf,0
153.41,891180,2622,110084,inf,inf,0
154.41,895952,2622,110737,inf,inf,0
155.41,901682,2622,111214,inf,inf,0
156.41,909715,2622,111760,inf,inf,0
157.41,916267,2622,112125,inf,inf,0
158.41,923247,2622,112391,inf,inf,0
159.41,928875,2622,112787,inf,inf,0
160.42,934616,2622,113149,inf,inf,0
161.42,942741,2622,113469,inf,inf,0
162.42,949706,2622,113492,inf,inf,0
163.42,956408,2622,113825,inf,inf,0
164.42,964187,2622,114315,inf,inf,0
165.42,969918,2622,114694,inf,inf,0
166.42,975070,2622,115221,inf,inf,0
167.42,979604,2622,116022,inf,inf,0
168.42,984427,2622,116768,inf,inf,0
169.42,989145,2622,117349,inf,inf,0
170.42,993778,2622,117961,inf,inf,0
171.42,999178,2622,118482,inf,inf,0
172.46,1000202,2622,118587,inf,inf,0
173.46,1004584,2622,119264,inf,inf,0
174.46,1008786,2622,119925,inf,inf,0
175.46,1012918,2622,120564,inf,inf,0
176.46,1017939,2622,121119,inf,inf,0
177.46,1022427,2622,121743,inf,inf,0
178.47,1027210,2622,122474,inf,inf,0
179.47,1031740,2622,123096,inf,inf,0
180.47,1035924,2622,123641,inf,inf,0
181.47,1039814,2622,124291,inf,inf,0
182.47,1045179,2622,124712,inf,inf,0
183.47,1048853,2622,125284,inf,inf,0
184.47,1052682,2622,125945,inf,inf,0
185.47,1057309,2622,126491,inf,inf,0
186.47,1061569,2622,127098,inf,inf,0
187.47,1066290,2622,127633,inf,inf,0
188.47,1070349,2622,128229,inf,inf,0
189.47,1073742,2622,128822,inf,inf,0
190.47,1077252,2622,129526,inf,inf,0
191.47,1081589,2622,130107,inf,inf,0
192.47,1085814,2622,130563,inf,inf,0
193.47,1090031,2622,131207,inf,inf,0
194.48,1094104,2622,131970,inf,inf,0
195.48,1099915,2622,132359,inf,inf,0
196.48,1104055,2622,133130,inf,inf,0
197.48,1108753,2622,133744,inf,inf,0
198.48,1113522,2622,134265,inf,inf,0
199.48,1118262,2622,134881,inf,inf,0
200.48,1123690,2622,135539,inf,inf,0
201.48,1129251,2622,136006,inf,inf,0
202.48,1134880,2622,136559,inf,inf,0
203.48,1141174,2622,137111,inf,inf,0
204.48,1146282,2622,137511,inf,inf,0
205.48,1151424,2622,138099,inf,inf,0
206.48,1158262,2622,138236,inf,inf,0
207.49,1162129,2622,138398,inf,inf,0
208.49,1166751,2622,138500,inf,inf,0
209.49,1172829,2622,138774,inf,inf,0
210.49,1178772,2622,139571,inf,inf,0
211.49,1184724,2622,140135,inf,inf,0
212.49,1190409,2622,140725,inf,inf,0
213.49,1197334,2622,140824,inf,inf,0
214.49,1204820,2625,141014,inf,inf,0
215.49,1208959,2625,141317,inf,inf,0
216.49,1213589,2625,141817,inf,inf,0
217.49,1218396,2625,142486,inf,inf,0
218.49,1223371,2625,143559,inf,inf,0
219.49,1229403,2625,143919,inf,inf,0
220.49,1234867,2625,144391,inf,inf,0
221.49,1240330,2625,145186,inf,inf,0
222.49,1245452,2625,145744,inf,inf,0
223.49,1251627,2625,146451,inf,inf,0
