# Domain file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\PolyCraft\domain.pddl
# Problem file:,C:\Users\v-laftabi\Desktop\Nyx\nyx-extension\MA_PDDL\outputs\PolyCraft\problem.pddl
# Constants.TIMEOUT,1800
# Constants.DELTA_T,0.1
# Constants.TIME_HORIZON,3000
# Constants.DEPTH_LIMIT,3000
# Constants.METRIC_MINIMIZE,True

timestamp,nodes_expanded,max_depth,queue_size,min_metric,max_metric,tracked_goals
161.49,110145,41,83969,inf,inf,0
162.56,110720,41,84464,inf,inf,0
163.58,111180,41,84897,inf,inf,0
164.58,111985,41,85446,inf,inf,0
165.61,112790,41,86011,inf,inf,0
166.69,113234,41,86369,inf,inf,0
167.69,113876,41,86779,inf,inf,0
168.69,113876,41,86779,inf,inf,0
169.8,114371,41,87202,inf,inf,0
170.89,115163,41,87799,inf,inf,0
171.89,115856,41,88288,inf,inf,0
172.94,116700,41,88881,inf,inf,0
174.01,117282,41,89284,inf,inf,0
175.01,117596,41,89596,inf,inf,0
176.15,118892,41,90498,inf,inf,0
177.36,120097,41,91309,inf,inf,0
178.56,121334,41,92139,inf,inf,0
179.56,121906,41,92584,inf,inf,0
180.56,122543,41,93034,inf,inf,0
181.77,123408,41,93809,inf,inf,0
182.77,123772,41,94054,inf,inf,0
183.79,123813,41,94091,inf,inf,0
184.83,124635,41,94825,inf,inf,0
185.83,124896,41,95039,inf,inf,0
186.92,125635,41,95736,inf,inf,0
187.99,126456,41,96402,inf,inf,0
189.05,126887,42,96753,inf,inf,0
190.13,127551,43,97301,inf,inf,0
191.15,128298,43,97877,inf,inf,0
192.43,128922,43,98408,inf,inf,0
193.55,129754,43,99049,inf,inf,0
194.55,130094,43,99189,inf,inf,0
195.55,130340,43,99379,inf,inf,0
196.55,130496,43,99466,inf,inf,0
197.61,131096,43,99964,inf,inf,0
198.97,131808,43,100639,inf,inf,0
199.97,132305,44,101061,inf,inf,0
200.98,132656,44,101266,inf,inf,0
201.99,133138,44,101586,inf,inf,0
203.0,134014,44,102330,inf,inf,0
204.0,134160,45,102409,inf,inf,0
205.03,134402,45,102601,inf,inf,0
206.12,135501,45,103444,inf,inf,0
207.2,136364,45,104138,inf,inf,0
208.2,136431,45,104182,inf,inf,0
209.2,137425,45,104856,inf,inf,0
210.2,137425,45,104856,inf,inf,0
211.44,137725,45,105153,inf,inf,0
212.55,138325,45,105739,inf,inf,0
213.69,138925,45,106281,inf,inf,0
214.69,139268,45,106603,inf,inf,0
215.69,139384,45,106698,inf,inf,0
216.69,139523,45,106812,inf,inf,0
217.69,140496,45,107394,inf,inf,0
218.81,140619,45,107501,inf,inf,0
219.95,141111,45,107856,inf,inf,0
221.03,141603,45,108268,inf,inf,0
222.12,142341,45,108913,inf,inf,0
223.22,143079,45,109435,inf,inf,0
224.32,143694,46,110013,inf,inf,0
225.32,144555,46,110547,inf,inf,0
226.32,144555,46,110547,inf,inf,0
227.32,144785,47,110761,inf,inf,0
228.34,145245,47,111133,inf,inf,0
229.35,145820,47,111479,inf,inf,0
230.37,146280,47,111880,inf,inf,0
231.37,146855,47,112267,inf,inf,0
232.37,147545,47,112798,inf,inf,0
233.37,148120,47,113218,inf,inf,0
234.52,148512,47,113555,inf,inf,0
235.52,149154,47,114059,inf,inf,0
236.82,149407,47,114308,inf,inf,0
237.87,150196,47,114931,inf,inf,0
238.96,150966,47,115501,inf,inf,0
239.96,151250,47,115776,inf,inf,0
241.04,151646,47,116115,inf,inf,0
242.04,152339,47,116664,inf,inf,0
243.04,152834,47,117076,inf,inf,0
244.05,153436,47,117433,inf,inf,0
245.2,153651,47,117628,inf,inf,0
246.2,154673,47,118397,inf,inf,0
247.21,155637,47,119054,inf,inf,0
248.32,156360,47,119714,inf,inf,0
249.32,157597,47,120484,inf,inf,0
250.44,158122,47,120978,inf,inf,0
251.44,158844,47,121491,inf,inf,0
252.46,159663,47,121962,inf,inf,0
253.46,159845,47,122092,inf,inf,0
254.74,160096,47,122338,inf,inf,0
256.03,160743,47,122898,inf,inf,0
257.03,160743,47,122898,inf,inf,0
258.03,161004,47,123089,inf,inf,0
259.03,161439,47,123461,inf,inf,0
260.08,161526,47,123546,inf,inf,0
261.16,162222,47,124116,inf,inf,0
262.16,162483,47,124303,inf,inf,0
263.26,162898,47,124657,inf,inf,0
264.26,163396,47,125099,inf,inf,0
265.3,163977,47,125591,inf,inf,0
266.46,164850,47,126240,inf,inf,0
267.52,165682,47,126865,inf,inf,0
268.52,165890,47,127072,inf,inf,0
269.52,166177,47,127259,inf,inf,0
270.58,166594,47,127625,inf,inf,0
271.79,167221,47,128183,inf,inf,0
272.79,167751,47,128596,inf,inf,0
273.82,168102,47,128825,inf,inf,0
274.83,168522,47,129140,inf,inf,0
275.83,169497,47,129850,inf,inf,0
276.84,169687,47,129961,inf,inf,0
277.91,170198,47,130447,inf,inf,0
278.91,170490,47,130718,inf,inf,0
279.99,170595,47,130816,inf,inf,0
281.07,170904,47,131106,inf,inf,0
282.09,171764,47,131763,inf,inf,0
283.09,172630,47,132301,inf,inf,0
284.09,172630,47,132301,inf,inf,0
285.14,172886,47,132509,inf,inf,0
286.14,173312,47,132728,inf,inf,0
287.14,173312,47,132728,inf,inf,0
288.25,173612,47,132963,inf,inf,0
289.48,174212,47,133544,inf,inf,0
290.59,174812,47,134130,inf,inf,0
291.59,175112,47,134396,inf,inf,0
292.59,175286,47,134414,inf,inf,0
293.59,175286,47,134414,inf,inf,0
294.65,175703,47,134691,inf,inf,0
295.65,176398,47,135201,inf,inf,0
296.65,176398,47,135201,inf,inf,0
297.66,176890,47,135550,inf,inf,0
298.81,177259,47,135875,inf,inf,0
299.89,177628,47,136119,inf,inf,0
301.04,178305,47,136771,inf,inf,0
302.04,178987,47,137238,inf,inf,0
303.19,179848,47,137912,inf,inf,0
304.19,180832,47,138531,inf,inf,0
305.32,181570,47,139061,inf,inf,0
306.32,182062,47,139475,inf,inf,0
307.46,182177,47,139580,inf,inf,0
308.51,182522,47,139903,inf,inf,0
309.52,182637,47,140012,inf,inf,0
310.57,183212,47,140505,inf,inf,0
311.57,183787,47,140898,inf,inf,0
312.57,184247,47,141194,inf,inf,0
313.92,185058,47,141800,inf,inf,0
315.19,186029,47,142643,inf,inf,0
316.38,186784,47,143124,inf,inf,0
317.38,187817,47,143832,inf,inf,0
318.39,188622,47,144373,inf,inf,0
319.39,189082,47,144686,inf,inf,0
320.43,189724,47,145121,inf,inf,0
321.43,190152,47,145363,inf,inf,0
322.43,190152,47,145363,inf,inf,0
323.43,190554,47,145577,inf,inf,0
324.44,190896,47,145888,inf,inf,0
325.54,191688,47,146545,inf,inf,0
326.54,191886,47,146683,inf,inf,0
327.54,191886,47,146683,inf,inf,0
328.64,192609,47,147109,inf,inf,0
329.75,194146,47,148023,inf,inf,0
330.75,196106,47,148724,inf,inf,0
331.75,196743,47,149179,inf,inf,0
332.75,197289,47,149535,inf,inf,0
333.88,197835,47,150009,inf,inf,0
334.88,197926,47,150031,inf,inf,0
335.9,198187,47,150274,inf,inf,0
336.96,198489,47,150511,inf,inf,0
337.99,199052,47,151062,inf,inf,0
338.99,199700,47,151577,inf,inf,0
340.28,200565,47,152352,inf,inf,0
341.29,201087,47,152722,inf,inf,0
342.29,201174,47,152802,inf,inf,0
343.32,201423,47,153014,inf,inf,0
344.41,201838,47,153393,inf,inf,0
345.49,202087,47,153604,inf,inf,0
346.51,202668,47,154102,inf,inf,0
347.72,203583,47,154834,inf,inf,0
348.72,204415,47,155454,inf,inf,0
349.72,204415,47,155454,inf,inf,0
350.72,204702,47,155649,inf,inf,0
351.72,204702,47,155649,inf,inf,0
352.73,205277,47,156114,inf,inf,0
353.77,205544,47,156356,inf,inf,0
354.98,206224,47,156971,inf,inf,0
356.05,206599,48,157294,inf,inf,0
357.06,207250,48,157709,inf,inf,0
358.06,207442,48,157819,inf,inf,0
359.08,207851,48,158081,inf,inf,0
360.08,208654,48,158705,inf,inf,0
361.09,208654,48,158705,inf,inf,0
362.09,208759,48,158795,inf,inf,0
363.1,209001,48,159013,inf,inf,0
364.28,209689,48,159634,inf,inf,0
365.28,209861,48,159749,inf,inf,0
366.28,209861,48,159749,inf,inf,0
367.33,210058,48,159894,inf,inf,0
368.33,210310,48,159995,inf,inf,0
369.33,210310,48,159995,inf,inf,0
370.33,210310,48,159995,inf,inf,0
371.56,210610,48,160292,inf,inf,0
372.81,211210,48,160881,inf,inf,0
374.06,211810,48,161472,inf,inf,0
375.06,212110,48,161719,inf,inf,0
376.08,212168,48,161750,inf,inf,0
377.08,212226,48,161805,inf,inf,0
378.08,212226,48,161805,inf,inf,0
379.17,212782,48,162162,inf,inf,0
380.17,213477,48,162573,inf,inf,0
381.17,213477,48,162573,inf,inf,0
382.17,213723,48,162803,inf,inf,0
383.17,214215,48,163181,inf,inf,0
384.27,214707,48,163613,inf,inf,0
385.33,215076,48,163970,inf,inf,0
386.33,215568,48,164311,inf,inf,0
387.36,216429,48,164803,inf,inf,0
388.36,217290,48,165434,inf,inf,0
389.36,217536,48,165663,inf,inf,0
390.36,217536,48,165663,inf,inf,0
391.36,217980,48,166052,inf,inf,0
392.53,218095,48,166163,inf,inf,0
393.85,218804,48,166785,inf,inf,0
394.85,219451,48,167280,inf,inf,0
395.85,219681,48,167498,inf,inf,0
396.85,220026,48,167776,inf,inf,0
397.9,220831,48,168472,inf,inf,0
398.9,221176,48,168635,inf,inf,0
399.9,221636,48,169021,inf,inf,0
400.96,221981,48,169241,inf,inf,0
402.03,222425,48,169523,inf,inf,0
403.07,223174,48,170005,inf,inf,0
404.07,223174,48,170005,inf,inf,0
405.07,223799,48,170578,inf,inf,0
406.17,224366,48,171137,inf,inf,0
407.17,225046,48,171546,inf,inf,0
408.25,225547,48,171890,inf,inf,0
409.25,225745,48,172044,inf,inf,0
410.25,226248,48,172348,inf,inf,0
411.4,227040,48,172979,inf,inf,0
412.4,227436,48,173230,inf,inf,0
413.4,227436,48,173230,inf,inf,0
414.4,227918,48,173514,inf,inf,0
415.59,229123,48,174349,inf,inf,0
416.59,230569,48,175182,inf,inf,0
417.65,231024,48,175471,inf,inf,0
418.65,231570,48,175820,inf,inf,0
419.72,232298,48,176302,inf,inf,0
420.84,232640,48,176625,inf,inf,0
421.84,233454,48,177272,inf,inf,0
422.84,233454,48,177272,inf,inf,0
423.84,233802,48,177595,inf,inf,0
424.84,234324,48,177993,inf,inf,0
426.12,234922,49,178556,inf,inf,0
427.17,235396,49,178932,inf,inf,0
428.17,236092,49,179449,inf,inf,0
429.17,236092,49,179449,inf,inf,0
430.17,236341,49,179601,inf,inf,0
431.17,236507,49,179737,inf,inf,0
432.24,236839,49,180035,inf,inf,0
433.34,237337,49,180361,inf,inf,0
434.34,237918,49,180776,inf,inf,0
435.49,238542,49,181126,inf,inf,0
436.69,239582,49,181880,inf,inf,0
437.69,239790,49,181992,inf,inf,0
438.69,240078,49,182162,inf,inf,0
439.69,240160,49,182205,inf,inf,0
440.98,240707,49,182712,inf,inf,0
442.44,241254,49,183218,inf,inf,0
443.44,241568,49,183449,inf,inf,0
444.71,242287,49,184100,inf,inf,0
445.71,242362,49,184126,inf,inf,0
446.76,242515,49,184224,inf,inf,0
447.79,243382,49,184848,inf,inf,0
448.83,243694,49,185095,inf,inf,0
449.87,243924,49,185275,inf,inf,0
450.87,243962,49,185300,inf,inf,0
451.93,244400,49,185691,inf,inf,0
452.93,244838,49,186071,inf,inf,0
453.93,244838,49,186071,inf,inf,0
454.93,244838,49,186071,inf,inf,0
455.93,245013,49,186210,inf,inf,0
457.33,245357,49,186552,inf,inf,0
458.37,245873,49,186988,inf,inf,0
459.38,246911,49,187626,inf,inf,0
460.38,247086,49,187674,inf,inf,0
461.38,247086,49,187674,inf,inf,0
462.38,247086,49,187674,inf,inf,0
463.47,247938,49,188469,inf,inf,0
464.47,248080,49,188573,inf,inf,0
465.47,248080,49,188573,inf,inf,0
466.47,248080,49,188573,inf,inf,0
467.47,248080,49,188573,inf,inf,0
469.01,248680,49,189136,inf,inf,0
470.44,249280,49,189730,inf,inf,0
472.21,249880,49,190271,inf,inf,0
473.21,249880,49,190271,inf,inf,0
474.21,249880,49,190271,inf,inf,0
475.21,249938,49,190277,inf,inf,0
