# Domain file:,C:\Users\noamsh\PycharmProjects\nyx-extension\MA_PDDL\outputs\PolyCraft\domain.pddl
# Problem file:,C:\Users\noamsh\PycharmProjects\nyx-extension\MA_PDDL\outputs\PolyCraft\problem.pddl
# Constants.TIMEOUT,1800
# Constants.DELTA_T,0.1
# Constants.TIME_HORIZON,3000
# Constants.DEPTH_LIMIT,3000
# Constants.METRIC_MINIMIZE,True

timestamp,nodes_expanded,max_depth,queue_size,min_metric,max_metric,tracked_goals
0.16,0,0,0,inf,inf,0
0.21,193,8,148,inf,inf,0
0.27,352,13,284,inf,inf,0
0.33,509,15,430,inf,inf,0
0.39,800,17,650,inf,inf,0
0.45,1110,18,919,inf,inf,0
0.51,1470,19,1216,inf,inf,0
0.57,1717,20,1404,inf,inf,0
0.63,1980,20,1626,inf,inf,0
0.68,2218,20,1811,inf,inf,0
0.73,2517,20,2028,inf,inf,0
0.79,2723,21,2195,inf,inf,0
0.84,2966,21,2395,inf,inf,0
0.89,3271,21,2658,inf,inf,0
0.95,3541,21,2847,inf,inf,0
1.0,3787,22,3063,inf,inf,0
1.07,4091,24,3306,inf,inf,0
1.12,4293,26,3474,inf,inf,0
1.17,4490,26,3666,inf,inf,0
1.23,4677,26,3840,inf,inf,0
1.28,4934,26,4056,inf,inf,0
1.34,5139,27,4218,inf,inf,0
1.41,5278,27,4349,inf,inf,0
1.46,5398,27,4446,inf,inf,0
1.51,5552,27,4549,inf,inf,0
1.57,5702,28,4668,inf,inf,0
1.62,5848,28,4789,inf,inf,0
1.67,6007,28,4918,inf,inf,0
1.72,6134,28,5043,inf,inf,0
1.82,6286,28,5190,inf,inf,0
1.88,6380,28,5282,inf,inf,0
1.93,6448,28,5345,inf,inf,0
1.99,6448,28,5345,inf,inf,0
2.04,6601,28,5446,inf,inf,0
2.1,7015,28,5652,inf,inf,0
2.16,7145,29,5749,inf,inf,0
2.24,7267,29,5869,inf,inf,0
2.3,7389,29,5973,inf,inf,0
2.35,7511,29,6067,inf,inf,0
2.41,7816,29,6262,inf,inf,0
2.47,8060,29,6454,inf,inf,0
2.52,8182,30,6570,inf,inf,0
2.57,8410,30,6704,inf,inf,0
2.63,8581,30,6853,inf,inf,0
2.68,8752,30,7014,inf,inf,0
2.74,9094,30,7194,inf,inf,0
2.79,9288,30,7359,inf,inf,0
2.84,9586,30,7560,inf,inf,0
2.89,9798,30,7649,inf,inf,0
2.95,10278,30,7874,inf,inf,0
3.0,10533,30,8005,inf,inf,0
3.05,10758,30,8143,inf,inf,0
3.1,10983,30,8323,inf,inf,0
3.16,11166,30,8446,inf,inf,0
3.21,11336,30,8579,inf,inf,0
3.26,11499,30,8705,inf,inf,0
3.31,11653,30,8845,inf,inf,0
3.41,11690,30,8874,inf,inf,0
3.46,11904,30,9067,inf,inf,0
3.52,12009,30,9145,inf,inf,0
3.57,12227,30,9287,inf,inf,0
3.63,12392,30,9368,inf,inf,0
3.68,12586,30,9460,inf,inf,0
3.73,12772,30,9561,inf,inf,0
3.78,12855,30,9607,inf,inf,0
3.83,12996,30,9693,inf,inf,0
3.88,13148,30,9782,inf,inf,0
3.93,13275,30,9907,inf,inf,0
3.99,13470,30,10096,inf,inf,0
4.04,13625,30,10247,inf,inf,0
4.09,13652,30,10252,inf,inf,0
4.14,13813,30,10358,inf,inf,0
4.2,14227,30,10541,inf,inf,0
4.26,14511,30,10771,inf,inf,0
4.32,14638,30,10870,inf,inf,0
4.37,14882,30,11046,inf,inf,0
4.43,15126,30,11242,inf,inf,0
4.48,15492,30,11463,inf,inf,0
4.54,15667,30,11611,inf,inf,0
4.59,15838,30,11765,inf,inf,0
4.64,16123,30,11946,inf,inf,0
4.69,16465,30,12169,inf,inf,0
4.74,16730,30,12371,inf,inf,0
4.79,17048,30,12557,inf,inf,0
4.85,17180,30,12636,inf,inf,0
4.92,17770,30,12908,inf,inf,0
4.97,18035,30,13112,inf,inf,0
5.02,18296,30,13285,inf,inf,0
5.07,18611,30,13510,inf,inf,0
5.12,18772,30,13608,inf,inf,0
5.18,19045,30,13825,inf,inf,0
5.23,19140,30,13887,inf,inf,0
5.28,19184,30,13918,inf,inf,0
5.33,19361,30,14042,inf,inf,0
5.38,19550,30,14174,inf,inf,0
5.43,19672,30,14266,inf,inf,0
5.49,19829,30,14343,inf,inf,0
5.54,20019,30,14438,inf,inf,0
5.59,20091,30,14465,inf,inf,0
5.64,20136,31,14487,inf,inf,0
5.69,20203,31,14550,inf,inf,0
5.74,20308,31,14640,inf,inf,0
5.79,20435,31,14765,inf,inf,0
5.86,20689,31,15009,inf,inf,0
5.91,20797,31,15106,inf,inf,0
5.96,20851,31,15121,inf,inf,0
6.01,21403,31,15384,inf,inf,0
6.07,21663,31,15556,inf,inf,0
6.13,21968,31,15827,inf,inf,0
6.18,22273,31,15973,inf,inf,0
6.24,22639,31,16224,inf,inf,0
6.29,22768,31,16308,inf,inf,0
6.34,23033,31,16505,inf,inf,0
6.39,23147,31,16611,inf,inf,0
6.45,23375,32,16752,inf,inf,0
6.51,23660,32,17031,inf,inf,0
6.56,23945,32,17238,inf,inf,0
6.61,24157,32,17349,inf,inf,0
6.66,24422,32,17566,inf,inf,0
6.72,24508,32,17649,inf,inf,0
6.78,24684,32,17797,inf,inf,0
6.83,25097,32,18052,inf,inf,0
6.89,25457,32,18289,inf,inf,0
6.94,25655,32,18468,inf,inf,0
6.99,25895,32,18616,inf,inf,0
7.04,26055,32,18739,inf,inf,0
7.09,26285,32,18894,inf,inf,0
7.14,26465,32,19023,inf,inf,0
7.19,26508,32,19062,inf,inf,0
7.25,26530,32,19080,inf,inf,0
7.3,26618,32,19138,inf,inf,0
7.35,26802,32,19260,inf,inf,0
7.4,27006,32,19341,inf,inf,0
7.45,27140,32,19388,inf,inf,0
7.5,27273,32,19453,inf,inf,0
7.56,27309,32,19472,inf,inf,0
7.61,27339,32,19491,inf,inf,0
7.66,27462,32,19599,inf,inf,0
7.71,27462,32,19599,inf,inf,0
